20230427,石景山,老山,101118954784,老山西里 南北通透两居户型 满五年家庭唯一必看好房,235万,47227元/平,高楼层 (共6层) | 1982年建 | 2室1厅 | 49.76平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_JRuynzl6c.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118213317,老山西里  精装全南采光 距离地铁670米（高德实测）,299万,47288元/平,高楼层 (共6层) | 1982年建 | 2室1厅 | 63.23平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_wAGpGph8e.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118152608,老山西街7号院 2室2厅 南 北,390万,59908元/平,底层 (共6层) | 1987年建 | 2室2厅 | 65.1平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_IHKDKBvVk.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118047543,老山东里电梯房 钢混两居室 阳光充足,329万,52248元/平,中楼层 (共16层) | 1985年建 | 2室1厅 | 62.97平米 | 东南,https://ke-image.ljcdn.com/110000-inspection/pc1_wvqeRZATx.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117868408,老山西街27号院两居室  低楼层  近地铁,379万,56916元/平,低楼层 (共6层) | 1997年建 | 2室1厅 | 66.59平米 | 东 西,https://ke-image.ljcdn.com/110000-inspection/pc1_L88HPCuCz.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117812641,老山西里 1998年楼龄 南北通透 随时可签,365万,52534元/平,顶层 (共6层) | 1998年建 | 2室1厅 | 69.48平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_RE32KrheX_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117764016,首钢老山居民区 南北通透双阳台户型房主自荐,280万,47012元/平,顶层 (共6层) | 1983年建 | 2室1厅 | 59.56平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_pR8RpIsf2.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117716498,老山西里 南北两居 有装修 自住,255万,51246元/平,中楼层 (共6层) | 1982年建 | 2室1厅 | 49.76平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_YQRNVDDv5.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117713144,老山东里 满五年唯一 1984年钢混结构 看房有钥匙,256万,50946元/平,高楼层 (共6层) | 1984年建 | 2室1厅 | 50.25平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_hkLvTper7_1.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117609388,老山西里二层三居室   近地铁  看房方便,349万,55984元/平,低楼层 (共6层) | 1982年建 | 3室1厅 | 62.34平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_yEY58ZQX7.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117607786,老山东里 1999年房龄 南北通透户型房主自荐,426万,57052元/平,高楼层 (共6层) | 1999年建 | 2室1厅 | 74.67平米 | 南 北,https://ke-image.ljcdn.com/110000-inspection/pc1_WStzxLMOC.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117528272,石景山区 老山西里  全南两居户型房主自荐,325万,51400元/平,低楼层 (共6层) | 1982年建 | 2室1厅 | 63.23平米 | 南,https://ke-image.ljcdn.com/110000-inspection/pc1_OdiOJ9mKs.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117221180,老山西里南北通透两居室客厅带东窗板楼中间层,265万,52842元/平,中楼层 (共5层) | 1982年建 | 2室1厅 | 50.15平米 | 北 南,https://ke-image.ljcdn.com/110000-inspection/pc1_eLcxQAvQm.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101117107352,老山东里 2室1厅 西 南,319万,50660元/平,顶层 (共16层) | 1986年建 | 2室1厅 | 62.97平米 | 西 南,https://ke-image.ljcdn.com/110000-inspection/d42fa0dc-5d32-4fa8-b461-19658940dd00_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101116819335,老山西里 带电梯 钢混结构 管道已经改造房主自荐,318万,48924元/平,中楼层 (共16层) | 1985年建 | 3室1厅 | 65平米 | 西北,https://ke-image.ljcdn.com/110000-inspection/019411b8-f81b-4af6-90f6-6e0f30a534a7_1000.jpg!m_fill,w_280,h_210,f_jpg?from=ke.com
20230427,石景山,老山,101118970436,老山东里 3室2厅 南 北新上,570万,48928元/平,顶层 (共6层) 3室2厅 | 116.5平米 | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230427,石景山,老山,101118595396,老山西里 3室1厅 南 北,340万,55267元/平,中楼层 (共5层) | 1982年建 | 3室1厅 | 61.52平米 | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230427,石景山,老山,101118557578,老山东里南北通透两居室钢混结构近地铁,265万,52737元/平,中楼层 (共6层) | 1983年建 | 2室1厅 | 50.25平米 | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230427,石景山,老山,101118494421,老山东里电梯房两居室 布局合理 随时可以签约,487万,51383元/平,中楼层 (共18层) | 1999年建 | 2室1厅 | 94.78平米 | 东北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230427,石景山,老山,101118369023,老山西街7号院 南北通透两居室 满五年唯一,306万,53950元/平,中楼层 (共6层) | 1987年建 | 2室1厅 | 56.72平米 | 南 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230427,石景山,老山,101117617590,采光充足出行便利房龄新97年房龄贷款年限长。,340万,51059元/平,顶层 (共6层) | 1997年建 | 2室1厅 | 66.59平米 | 东 西,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
20230427,石景山,老山,101116338283,老山东里 带电梯 无遮挡不临街 随时签约两居室,426万,44947元/平,顶层 (共18层) | 1999年建 | 2室2厅 | 94.78平米 | 东 南 西 北,https://s1.ljcdn.com/pegasus/redskull/images/common/default_house_list.png?_v=20230424175303437
